"year","gdp","gdp_c","gdp_i","gdp_g","gdp_nx","gdp_comp","gdp_wages","gdp_proprietors","gdp_rent","gdp_interest","gdp_div","gdp_corp","gdp_fy","rgdp","pce_deflator","cpiu","ccpiu","cpiu_irs","ccpiu_irs","gdp_deflator","awi","u3","lfpr","emp_hh","emp_est","tsy_10y","tsy_3m","ffr","avg_rate_debt","rev","rev_iit","rev_payroll","rev_corp","rev_excise","rev_estate","rev_customs","rev_misc","outlays","outlays_disc","outlays_mand","outlays_mand_oasdi","outlays_mand_health","outlays_mand_other","outlays_ni","unmarried_0","unmarried_1","unmarried_2","unmarried_3","unmarried_4","unmarried_5","unmarried_6","unmarried_7","unmarried_8","unmarried_9","unmarried_10","unmarried_11","unmarried_12","unmarried_13","unmarried_14","unmarried_15","unmarried_16","unmarried_17","unmarried_18","unmarried_19","unmarried_20","unmarried_21","unmarried_22","unmarried_23","unmarried_24","unmarried_25","unmarried_26","unmarried_27","unmarried_28","unmarried_29","unmarried_30","unmarried_31","unmarried_32","unmarried_33","unmarried_34","unmarried_35","unmarried_36","unmarried_37","unmarried_38","unmarried_39","unmarried_40","unmarried_41","unmarried_42","unmarried_43","unmarried_44","unmarried_45","unmarried_46","unmarried_47","unmarried_48","unmarried_49","unmarried_50","unmarried_51","unmarried_52","unmarried_53","unmarried_54","unmarried_55","unmarried_56","unmarried_57","unmarried_58","unmarried_59","unmarried_60","unmarried_61","unmarried_62","unmarried_63","unmarried_64","unmarried_65","unmarried_66","unmarried_67","unmarried_68","unmarried_69","unmarried_70","unmarried_71","unmarried_72","unmarried_73","unmarried_74","unmarried_75","unmarried_76","unmarried_77","unmarried_78","unmarried_79","unmarried_80","unmarried_81","unmarried_82","unmarried_83","unmarried_84","unmarried_85","unmarried_86","unmarried_87","unmarried_88","unmarried_89","unmarried_90","unmarried_91","unmarried_92","unmarried_93","unmarried_94","unmarried_95","unmarried_96","unmarried_97","unmarried_98","unmarried_99","unmarried_100","married_0","married_1","married_2","married_3","married_4","married_5","married_6","married_7","married_8","married_9","married_10","married_11","married_12","married_13","married_14","married_15","married_16","married_17","married_18","married_19","married_20","married_21","married_22","married_23","married_24","married_25","married_26","married_27","married_28","married_29","married_30","married_31","married_32","married_33","married_34","married_35","married_36","married_37","married_38","married_39","married_40","married_41","married_42","married_43","married_44","married_45","married_46","married_47","married_48","married_49","married_50","married_51","married_52","married_53","married_54","married_55","married_56","married_57","married_58","married_59","married_60","married_61","married_62","married_63","married_64","married_65","married_66","married_67","married_68","married_69","married_70","married_71","married_72","married_73","married_74","married_75","married_76","married_77","married_78","married_79","married_80","married_81","married_82","married_83","married_84","married_85","married_86","married_87","married_88","married_89","married_90","married_91","married_92","married_93","married_94","married_95","married_96","married_97","married_98","married_99","married_100"
2082,230196.922514484,158229.558748601,40479.7966376541,37133.4520501797,-5645.88492195036,122820.523822742,100942.981689374,15515.5630918504,7440.21599729033,23452.0979949789,15365.6386246784,24756.3967050355,228074.182412127,2.53744911692367,3.01340910401443,3.62502130399361,3.14940529152261,3.62502130399361,3.14940529152261,3.14996484701777,6.86777148610975,4.071,60.7,190.468446305704,186.874342788152,4.409,3.097,3.262,3.791,,,,2791.59330606031,541.483288243507,397.629494283836,529.0377396029,1155.90443326125,64209.7617789083,12057.9106795895,37283.5036935735,13504.3919258716,19146.596855727,4632.51491197498,14868.3474057453,3883512,3903570,3932701,3963111,3992024,4020104,4049282,4077268,4104681,4132151,4159479,4185979,4211446,4235894,4259231,4282438,4291691,4305441,4321470,4318633,4245234,4226005,4141078,4004609,3815920,3630473,3404553,3164129,2948413,2857807,2682361,2538439,2399435,2360189,2367865,2257864,2195622,2111485,2132084,2115007,2086706,2023890,2073539,2004189,2019998,2044413,2077034,1986112,2079419,2039642,2003457,2047425,2031758,2010593,1933339,1975334,2009768,1918673,1900013,1856269,1952489,1902227,1919302,1905008,1906112,2009843,1924739,1963653,1917664,1863047,1849437,1890270,1930826,2057868,1984953,1949257,1912160,1859845,1886134,1770001,1799010,1789128,1705223,1721754,1626133,1558733,1441841,1443074,1356970,1272058,1217689,1155428,987840,830773,748871,613605,487223,411031,301689,232451,542606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,26471,37495,65974,162576,205494,310653,464954,671665,876136,1121910,1383503,1622292,1737947,1941498,2114792,2283710,2352717,2373765,2511345,2599635,2707770,2709029,2745649,2792251,2871490,2834677,2912684,2901096,2877041,2841240,2926271,2823371,2848724,2866318,2799481,2788512,2779605,2824248,2747154,2670244,2717253,2690539,2683156,2540721,2610580,2573286,2596457,2617240,2561587,2643044,2579700,2542114,2573519,2540910,2530540,2506086,2464175,2501459,2423918,2306421,2248074,2116950,2108884,1980687,1929455,1825879,1656556,1550647,1447921,1376528,1185692,1087494,996386,833620,662196,542839,443580,292370,225191,174870,90691,76076,52935,71732
2083,238488.615663456,163928.987454726,41937.8789125424,38470.9989930271,-5849.24969683902,127244.519090837,104578.947889825,16074.4336744188,7708.21257751273,24296.842564758,15919.1089279393,25648.1221143509,236289.414462611,2.57703332314768,3.07087481562799,3.70647553269435,3.21237316332636,3.70647553269435,3.21237316332637,3.21327914044282,7.09896297944628,4.071,60.7,190.902714363281,187.300416289709,4.409,3.097,3.262,3.791,,,,2892.14649694461,560.987516286038,411.95210866794,548.093678983396,1197.54011094732,66522.5973981846,12492.2366222683,38626.4554966161,13990.8201230415,19836.2572744703,4799.37809910432,15403.9052793002,3879159,3898284,3926644,3956485,3985055,4013037,4042376,4070778,4098859,4127239,4155702,4183527,4210508,4236625,4261705,4286693,4297743,4308626,4328979,4321047,4271789,4222002,4155677,4008312,3846667,3636888,3405069,3224165,2968241,2785817,2689408,2554472,2407118,2316924,2296623,2326563,2206052,2160938,2076539,2103667,2090967,2073256,2006191,2065030,2014508,2027926,2042872,2077621,1993655,2098429,2047237,1997558,2054272,2048187,2017009,1942818,1975122,1991248,1917604,1906370,1851043,1959032,1899045,1916699,1901342,1900083,1996029,1923341,1951924,1911076,1871260,1835659,1876186,1912453,2051723,1987196,1952514,1917149,1841805,1869222,1755073,1764467,1759243,1668421,1684892,1582225,1499245,1397025,1384311,1288666,1211272,1115766,1057153,877243,743639,635550,496796,403483,328906,232567,554082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14578,31019,39262,74107,147482,221436,307947,472502,650957,878119,1127752,1327365,1603525,1807996,1929538,2091037,2265903,2383933,2431589,2428464,2574867,2644376,2751351,2744521,2776490,2812132,2894507,2847557,2905764,2895955,2880180,2840849,2917918,2802802,2838935,2868778,2788115,2766245,2766116,2805519,2735922,2675504,2703166,2667222,2670032,2514312,2591944,2552177,2574203,2596477,2547489,2614202,2558907,2514210,2528613,2515629,2501480,2476418,2415921,2438483,2354269,2230872,2190167,2051921,2028596,1905045,1838619,1734796,1556972,1441922,1336990,1243264,1059399,964103,842439,703698,532919,441616,336550,222951,173592,115585,57169,53015,81554
2084,247078.975599654,169833.709582845,43448.4813109722,39856.724376756,-6059.93967091916,131827.866668489,108345.881592817,16653.4347753714,7985.86239455473,25172.0148339406,16492.5152315237,26571.9674729098,244800.559171555,2.61723504298879,3.12943639836201,3.78976003791399,3.27659998801566,3.78976003791399,3.27659998801566,3.27786605116573,7.33793712931111,4.071,60.7,191.33797255203,187.727461238849,4.409,3.097,3.262,3.791,,,,2996.32161376455,581.194286622661,426.790623622159,567.836013300378,1240.67550574364,68918.7413564672,12942.2069854024,40017.7804236042,14494.7694638734,20550.7592614967,4972.25169823405,15958.7539474606,3875915,3893973,3921386,3950453,3978452,4006089,4035331,4063893,4092391,4121441,4150816,4179776,4208082,4235715,4262465,4289199,4311153,4313787,4334965,4324104,4268804,4238454,4137142,4046320,3845597,3653338,3443747,3215320,3052322,2786538,2656072,2560016,2434925,2350664,2244075,2279800,2277525,2183478,2133734,2071805,2090019,2081385,2051641,2007852,2065086,2024416,2013169,2046822,2068477,1960358,2073099,2047446,2007005,2062643,2057020,2032520,1952592,1972931,1987620,1918020,1890861,1838371,1945622,1908817,1906861,1891954,1894093,1974445,1920116,1942716,1918283,1874080,1837665,1862362,1909887,2046354,1968911,1924663,1902640,1842665,1856243,1734610,1762492,1735807,1646748,1637942,1534349,1442849,1330145,1311578,1210830,1113197,1011181,932488,769246,636128,526116,411079,320199,253379,564153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459,31929,41057,80376,161066,216502,338479,446445,663336,871764,1097530,1342623,1523398,1808395,1960995,2080648,2230445,2340143,2472166,2461886,2489296,2607585,2680304,2763251,2765058,2792595,2839155,2897304,2850987,2898729,2912395,2876513,2849274,2949749,2826029,2835375,2854903,2773993,2750428,2741447,2784400,2724947,2664080,2685895,2664457,2662934,2506369,2558713,2536573,2557408,2575355,2539349,2585313,2533612,2470812,2487098,2471676,2468476,2426833,2361518,2390344,2310890,2169544,2107686,1969566,1939720,1788939,1732884,1620190,1449361,1319527,1215424,1125564,941823,829883,709346,581487,438445,349485,255154,160491,114914,79556,38776,86984
2085,255978.760300753,175951.119802019,45013.4956077934,41292.3635888067,-6278.21869786568,136576.306425888,112248.50024779,17253.2914959803,8273.51315800659,26078.7108082592,17086.5756301632,27529.089741284,253618.275312914,2.65806390965941,3.18911475047878,3.87491594596592,3.34211093655979,3.87491594596592,3.34211093655979,3.34375115879416,7.58495592519944,4.071,60.7,191.774223129448,188.155479850474,4.409,3.097,3.262,3.791,,,,3104.24911829235,602.128904826809,442.163621885029,588.289466499457,1285.36463746053,71401.1944201271,13408.3852810166,41459.2208744624,15016.8710599622,21290.9976100958,5151.35220440445,16533.5882646481,3873868,3890767,3917100,3945219,3972442,3999506,4028404,4056869,4085526,4114994,4145039,4174913,4204357,4233315,4261584,4289990,4308237,4324538,4334736,4343864,4277462,4237587,4144941,4011599,3883302,3643872,3450145,3224867,3027309,2895973,2618085,2520833,2449508,2350296,2291460,2219073,2247757,2264529,2154335,2091328,2038002,2067678,2048458,2025908,2014059,2050131,2022557,1992957,2050680,2081188,1968848,2070783,2067452,2021632,2047944,2061594,2012462,1954112,1963173,1995714,1920187,1899283,1819149,1926482,1903007,1895080,1875733,1887518,1975932,1908680,1956213,1900894,1861623,1826113,1864020,1900341,2025480,1949303,1879360,1891434,1827453,1817614,1692762,1721141,1681791,1592965,1583134,1469558,1396705,1269377,1220681,1106913,1005952,889844,815194,658847,537422,414019,329988,256733,589772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10917,25510,47402,68447,161784,228019,342251,493217,637637,892593,1101279,1341586,1554882,1702973,2000165,2118015,2211083,2332927,2414800,2510723,2505809,2512522,2645541,2729967,2804035,2794013,2831021,2869435,2894677,2868905,2902361,2932983,2872027,2835192,2939255,2825088,2811034,2834618,2781802,2736789,2750252,2769815,2719753,2639243,2665562,2636346,2660905,2502543,2539349,2522652,2547129,2553046,2506297,2562678,2483915,2450042,2457998,2437684,2415975,2379049,2316986,2338676,2279620,2099229,2027790,1898583,1864364,1703910,1649208,1519381,1331533,1206444,1077024,996413,821783,705123,590341,484275,348564,264880,175904,125104,75452,46045,77414
2086,265199.115246786,182288.879137287,46634.8817195861,42779.7145252755,-6504.3601353628,141495.784983349,116291.691226716,17874.7550556655,8571.52510195799,27018.0659715726,17702.0340843617,28520.6875537651,262753.605589685,2.6995297066501,3.24993116877041,3.96198530727177,3.40893168318573,3.96198530727177,3.40893168318573,3.41096055708592,7.84029017602379,4.071,60.7,192.211468358183,188.584474344533,4.409,3.097,3.262,3.791,,,,3216.06417153324,623.817587978671,458.090355545328,609.479653082768,1331.66347170186,73973.0654431401,13891.3553188388,42952.5820103605,15557.778755542,22057.8993440114,5336.90391080709,17129.1281139408,3873063,3888759,3913920,3940957,3967229,3993516,4021842,4049962,4078522,4108149,4138615,4169159,4199516,4229614,4259210,4289138,4306315,4330761,4347322,4341892,4290102,4249149,4163464,4033429,3837369,3702508,3429748,3240430,3041017,2856720,2732434,2458674,2411593,2370466,2274754,2254371,2164449,2209489,2215195,2116959,2066311,2028735,2032443,2062098,2024550,2017824,2038896,2031076,1987830,2053000,2075307,1980371,2074301,2076942,2015738,2055265,2073393,2000771,1958104,1962970,1998539,1932931,1884864,1822767,1911834,1907326,1879691,1869171,1890653,1970124,1912409,1959294,1895818,1861799,1823093,1853358,1895397,2024041,1933861,1864364,1870364,1791383,1784093,1672514,1685792,1641330,1540631,1533575,1413639,1333842,1194878,1129011,1009052,903334,796240,697692,549409,438114,325156,260000,606791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13663,21868,39194,76584,157022,225886,334433,483014,695672,846013,1133090,1336222,1549737,1748749,1889882,2181412,2247242,2308041,2423989,2465518,2577304,2554387,2570756,2690263,2762054,2820004,2834838,2822021,2874468,2893966,2882003,2894309,2937574,2868433,2839167,2924578,2817338,2795986,2833722,2765517,2713836,2748980,2750973,2703312,2618361,2633245,2629598,2634428,2492532,2509603,2512028,2525449,2519230,2478606,2523202,2442667,2414129,2412703,2391241,2370709,2321223,2248232,2277481,2212289,2025159,1954370,1814581,1759131,1604493,1533256,1398836,1200670,1077822,949907,859989,685595,579043,474811,371121,263884,190352,122417,90743,47369,79881
2087,274751.587377976,188854.924563813,48314.6701591256,44320.639842476,-6738.64718743855,146592.463158449,120480.517944702,18518.6037327705,8880.27143613052,27991.2567078687,18339.6613520804,29548.0027194517,272217.990463026,2.74164237007384,3.31190735615886,4.05101111712617,3.47708841544004,4.05101111712617,3.47708841544004,3.47952086428335,8.10421980700419,4.071,60.7,192.64971050604,189.014446946039,4.409,3.097,3.262,3.791,,,,3331.90680299187,646.287497497662,474.590770152071,631.433110186809,1379.62998995256,76637.575260402,14391.7219374234,44499.7340143737,16118.1699463166,22852.4248783827,5529.13918967436,17746.1193086049,3873492,3887990,3911935,3937799,3962986,3988321,4015871,4043418,4071634,4101164,4131791,4162757,4193786,4224798,4255535,4286793,4310971,4325298,4361812,4359113,4286334,4257168,4196308,4019328,3878761,3650371,3489547,3240036,3044920,2868887,2690492,2567363,2369242,2313615,2286220,2226682,2226598,2132411,2161566,2175560,2097356,2049877,2016101,2024431,2063810,2007137,2003478,2040356,2037496,1989069,2056252,2080429,1991152,2072270,2091416,2032196,2035726,2069985,1974920,1962930,1970499,1982188,1912687,1868906,1822332,1890198,1903263,1866322,1857801,1886982,1954265,1916727,1953702,1883403,1844447,1817987,1855266,1880541,1993832,1926932,1843263,1834207,1763454,1746881,1639203,1631461,1585435,1481322,1472692,1344965,1242067,1114296,1051413,905579,811451,692789,581504,445166,350403,253405,629238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189,28192,27327,63787,167003,225795,311068,507869,665957,910305,1085395,1348079,1556078,1745194,1938400,2076843,2290886,2363195,2407871,2485758,2505322,2619733,2611292,2617823,2717022,2785279,2838319,2847583,2824075,2895029,2910269,2881107,2887451,2935160,2863374,2830996,2909671,2813916,2774827,2808403,2774009,2704387,2760089,2729616,2677834,2615254,2632440,2622780,2610314,2489260,2487935,2497671,2506813,2490335,2459322,2481197,2407259,2382035,2381038,2341913,2307538,2268697,2202950,2201996,2137164,1951651,1864877,1725939,1658599,1505523,1414021,1277400,1074287,956429,830269,712347,539931,466459,360185,272480,189062,136545,82369,62171,75016
2088,284648.13955533,195657.478946601,50054.9645782573,45917.0692896019,-6981.37325913011,151872.723681416,124820.22620107,19185.6438392249,9200.13881325994,28999.5017744861,19000.2559539823,30612.3217774063,282023.282479504,2.78441199104699,3.37506542944081,4.14203733692799,3.54660784445195,4.14203733692799,3.54660784445196,3.54945923365544,8.37703416655274,4.071,60.7,193.088951845994,189.445399885076,4.409,3.097,3.262,3.791,,,,3451.92208603563,669.566773157528,491.685529692948,654.177330815738,1429.32426219065,79398.0607212817,14910.1117616094,46102.6144335715,16698.7464277829,23675.5692225021,5728.29878328643,18385.3345261008,3875102,3888454,3911189,3935836,3959847,3984097,4010695,4037465,4065107,4094295,4124826,4155954,4187405,4219091,4250744,4283145,4307754,4318123,4353608,4365422,4295524,4263722,4186935,4061953,3853204,3719692,3483096,3258198,3069005,2867480,2716340,2552371,2439112,2285358,2252238,2196954,2192182,2192739,2091942,2139548,2142202,2082239,2042302,2025724,2014423,2043751,1994901,1984865,2065746,2043765,1990137,2052953,2084646,2015966,2071262,2092124,2026222,2035632,2057696,1968703,1949328,1980439,1968985,1898569,1861193,1819002,1886216,1887880,1864250,1836868,1873054,1927455,1899629,1942279,1883902,1836556,1808285,1850166,1864301,1969463,1887332,1813465,1787826,1745635,1720463,1601165,1578823,1522034,1427217,1393232,1268155,1142892,1006027,936554,805411,696059,573550,474178,351961,273639,637167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,34586,36436,60147,162281,225502,328419,474773,702320,852709,1104045,1342065,1543501,1756892,1921207,2098458,2225185,2392799,2440212,2510898,2532361,2549645,2669261,2640826,2658424,2739019,2798624,2833517,2861454,2847380,2909321,2929545,2855381,2880108,2932387,2863732,2822765,2879519,2808353,2765370,2803444,2761354,2702043,2749881,2725388,2648550,2607525,2623908,2606033,2588850,2468039,2475895,2470281,2495895,2470098,2449078,2457810,2374162,2333180,2334966,2291954,2246864,2212461,2146121,2145117,2055903,1880398,1756918,1618070,1544163,1386301,1294249,1143826,960773,821319,700308,596869,439247,361949,273415,200515,132186,97509,55031,85967
2089,294901.165542113,202705.061338258,51857.9444023661,47571.0021254134,-7232.84232392397,157343.179188421,129316.250748833,19876.7107303138,9531.52781331356,30044.0638284031,19684.6451734448,31714.9776078285,292181.761114416,2.82784881810733,3.43942792718024,4.23510891588877,3.61751721540169,4.23510891588876,3.6175172154017,3.62080336425192,8.65903234348882,4.071,60.7,193.529194656203,189.877335396814,4.409,3.097,3.262,3.791,,,,3576.26031957464,693.684568326662,509.396042472488,677.740798271721,1480.80852211475,82257.9788684623,15447.1739872626,47763.2306054687,17300.2352741117,24528.3632258966,5934.63210546041,19047.574275731,3877797,3890097,3911676,3935111,3957902,3980975,4006488,4032307,4059172,4087787,4117977,4149010,4180624,4212732,4245061,4278381,4304144,4325867,4342893,4369117,4319188,4272900,4177230,4087437,3904622,3684082,3467988,3299308,3086087,2895213,2703198,2606519,2447555,2333783,2224251,2199881,2165615,2157547,2152820,2041832,2097973,2130233,2060836,2038503,2011015,1988354,2026255,2003390,1978413,2066884,2052444,2000414,2050272,2101141,2013171,2075691,2076728,2014934,2033759,2058921,1971377,1928881,1968670,1962493,1881283,1838767,1810085,1883158,1890164,1845683,1817448,1859687,1905683,1885373,1941804,1863516,1806417,1819314,1830792,1861170,1944552,1855337,1799612,1738586,1704235,1674499,1564476,1541171,1455876,1364845,1300660,1158184,1039316,903906,807600,678112,584234,460854,380259,278737,656599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9085,24564,46410,57403,141334,220842,344436,457318,660481,899169,1130922,1313197,1538612,1740707,1944685,2053011,2223411,2348592,2469597,2506388,2554405,2577530,2598698,2726967,2689731,2677358,2766278,2807338,2852180,2890860,2867024,2901595,2935764,2853274,2869834,2919277,2862513,2801053,2875864,2795298,2769958,2802106,2748714,2684508,2729494,2726616,2639507,2591490,2616860,2603764,2572685,2444223,2444464,2457571,2481898,2447437,2431040,2428098,2326267,2300305,2305938,2216862,2195478,2137617,2075829,2065621,1950594,1803593,1664070,1510844,1409715,1244128,1170120,1012704,837767,701226,579116,482843,363868,288560,193701,148723,88620,62897,90038
2090,305523.50552494,210006.497647662,53725.8675597394,49284.5096219708,-7493.36930443168,163010.680502788,133974.222100805,20592.6698508197,9874.85344514911,31126.2510075022,20393.6860925922,32857.3511012625,302706.148149757,2.8719632596698,3.50501781775157,4.33027181322879,3.68984431819803,4.33027181322878,3.68984431819803,3.69358151187338,8.95052349493283,4.071,60.7,193.970441220019,190.310255721518,4.409,3.097,3.262,3.791,,,,3705.07721628572,718.671086477788,527.744487922347,702.153021825468,1534.14724508133,85220.9112673043,16003.5811942838,49483.6621718777,17923.3897486852,25411.8748692934,6148.3975538991,19733.6679011428,3881442,3892825,3913341,3935617,3957195,3979047,4003384,4028116,4054031,4081869,4111487,4142179,4173700,4205972,4238725,4272723,4301235,4325931,4347959,4354813,4312017,4297632,4192071,4058269,3921889,3701813,3476133,3293863,3136147,2911979,2764062,2559970,2486169,2371346,2241866,2192906,2158980,2122237,2119812,2147733,2009580,2087275,2098748,2044778,2034358,2008615,2008993,2034349,2004572,1985493,2062168,2078452,2009724,2068613,2100292,2001618,2066258,2080072,2022207,2042576,2053665,1970588,1920405,1951546,1938971,1876256,1823914,1812254,1879344,1883883,1829758,1823744,1851644,1893025,1883002,1934617,1860007,1801878,1814094,1826884,1829680,1896974,1856866,1747660,1711496,1660447,1629980,1520982,1472459,1400770,1268570,1184046,1039543,922824,799299,691216,568982,472616,373181,295659,674567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7259,20920,39108,71009,149498,198876,334163,492847,651289,891063,1133671,1330454,1500839,1736176,1895411,2109936,2193541,2317741,2456250,2514814,2559516,2608380,2624470,2611458,2766626,2707475,2714784,2787337,2815528,2858013,2872465,2859792,2900286,2927824,2856508,2841107,2906182,2839072,2795580,2878924,2794050,2754115,2780444,2723709,2672174,2711186,2714404,2634218,2590802,2597315,2593631,2543769,2419469,2419805,2440681,2440365,2416768,2400455,2382692,2280154,2245394,2246934,2153148,2123239,2077539,2013250,1944438,1874829,1696109,1554494,1383214,1274071,1125948,1028950,892398,719954,594071,478338,382403,279585,207260,140441,98570,61023,98852
2091,316528.462193948,217570.93169293,55661.0733092412,51059.7376585542,-7763.28046677732,168882.325214498,138799.973580876,21334.4178188462,10230.5456662434,32247.4185687924,21128.2666656474,34040.87288793,313609.623606111,2.91676588652065,3.57185850753609,4.42757302087204,3.76361749836939,4.42757302087203,3.76361749836939,3.76782250026203,9.25182718523797,4.071,60.7,194.412693826001,190.744163104563,4.409,3.097,3.262,3.791,,,,3838.53409761633,744.557619012718,546.75384437731,727.444573671621,1589.40722884916,88290.5684911526,16580.0301889019,51266.0636833087,18568.9902474328,26327.2106020853,6369.86283379054,20444.474618942,3885867,3896501,3916090,3937303,3957719,3978355,4001474,4025028,4049857,4076745,4105587,4135710,4166889,4199069,4231988,4266415,4296514,4317628,4350799,4355382,4285991,4286916,4237738,4069746,3863436,3721631,3482552,3260376,3091588,2929032,2747968,2632638,2420842,2372137,2318348,2204148,2175861,2124073,2074054,2093166,2109534,1984579,2063098,2086403,2043804,2014429,1994167,2005728,2007380,2014582,1993669,2065352,2062216,2024526,2066509,2102036,2002880,2058483,2065497,2021408,2027951,2041504,1966772,1906400,1925210,1939230,1872867,1819554,1794933,1883695,1895954,1827786,1819713,1856572,1873175,1890203,1914782,1859025,1791504,1796616,1815033,1801484,1865370,1801302,1721073,1653141,1603951,1565761,1460108,1402665,1330084,1175973,1070939,925781,823446,676910,576843,466671,383670,293707,694741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6352,24524,32727,68246,174873,210633,291309,485986,716151,879368,1136923,1374878,1557250,1731446,1923779,2048898,2269287,2325737,2386522,2507887,2544145,2605084,2665836,2658862,2657141,2798752,2737678,2732220,2792450,2838982,2874799,2876693,2886740,2889527,2918281,2850723,2853681,2886407,2834982,2785483,2867125,2789467,2754440,2765189,2720877,2665371,2694448,2706133,2636465,2566099,2575848,2571342,2532657,2384790,2375277,2408054,2406523,2369781,2373310,2322822,2241507,2183630,2188924,2096430,2045531,1999650,1926600,1871715,1765015,1600512,1438440,1267171,1148680,1002871,879509,749095,602858,489444,371460,303102,203265,145529,91139,65477,109366
2092,327929.817402174,225407.83665251,57665.98516984,52898.9094090153,-8042.91382919063,174965.466568724,143799.54862926,22102.8835486811,10599.0499211415,33408.9705856403,21889.306830944,35267.0251293532,324905.842248403,2.96226743435037,3.63997384927481,4.52706058665103,3.83886566817262,4.52706058665103,3.83886566817262,3.8435557325173,9.56327373633141,4.071,60.7,194.855954767924,191.179059796442,4.409,3.097,3.262,3.791,,,,3976.79809581247,771.376584449556,566.447917851781,753.647127215273,1646.6576772323,91470.7947682039,17177.2428763061,53112.6672971815,19237.8452761454,27275.5167279724,6599.30529306367,21180.8845947163,3890883,3900959,3919787,3940070,3959421,3978896,4000800,4023134,4046786,4072589,4100482,4129829,4160440,4192282,4225109,4259703,4287533,4315696,4347100,4352852,4295740,4272698,4222539,4101176,3885135,3667278,3512613,3304761,3088597,2921830,2776920,2589849,2492932,2358311,2299048,2272225,2144521,2141016,2096458,2050102,2056505,2100445,1972305,2058555,2060184,2031400,2019271,1972658,2016017,1994275,2001847,1991218,2072926,2086541,2022865,2070265,2094857,1988608,2048730,2053247,2023361,2011911,2042786,1951221,1882013,1921247,1935136,1849643,1807356,1775066,1861987,1890228,1809926,1802908,1847035,1864304,1872632,1898052,1839253,1780941,1756393,1764086,1782156,1840650,1771162,1668886,1593689,1546307,1492064,1395948,1312190,1221650,1071136,955077,823641,697784,566477,467507,374098,293867,722705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9054,20862,31768,67281,162976,224248,307599,457418,699117,940175,1115027,1340205,1571217,1750541,1907189,2103997,2208863,2350021,2414649,2446612,2579851,2589707,2642034,2697600,2703080,2673434,2817133,2747397,2762667,2808469,2836571,2897369,2866488,2899209,2901011,2918256,2839614,2824513,2882008,2823013,2782275,2869191,2785115,2750778,2745919,2718089,2643671,2687859,2706570,2616107,2545469,2572563,2555211,2522332,2374685,2346782,2388729,2382179,2333597,2330353,2282581,2195415,2135864,2125871,2049251,1992590,1905061,1824500,1764804,1660938,1486537,1315325,1153353,1020525,876616,747789,622166,495937,384129,293918,221589,148221,100451,67945,105566
2093,339741.849425001,233527.026928733,59743.1139556577,54804.328125928,-8332.6195853181,181267.72267453,148979.208370886,22899.0294141046,10980.827699301,34612.3617061351,22677.7596629946,36537.3433745125,336608.950686191,3.00847880632624,3.70938815058048,4.62878363803308,3.91561831792399,4.62878363803308,3.91561831792399,3.9208112027409,9.88520458984921,4.071,60.7,195.300226344795,191.614948052778,4.409,3.097,3.262,3.791,,,,4120.04236322363,799.161569021429,586.851371852802,780.793496737567,1705.97028676621,94765.5727957546,17795.9671647107,55025.785573226,19930.7924629921,28257.980840514,6837.01226971983,21943.8200578179,3896281,3906004,3924266,3943787,3962207,3980615,4001357,4022476,4044907,4069535,4096344,4124742,4154580,4185853,4218342,4252848,4268217,4302227,4343390,4348308,4299688,4254396,4194864,4096893,3936700,3692129,3444949,3333891,3125510,2928699,2763265,2634474,2456609,2396375,2290182,2241316,2209881,2109776,2107825,2087706,2042155,2049658,2090830,1971796,2048931,2063268,2023286,2014107,1964918,2011256,2002828,2017916,2021052,2077742,2083938,2027279,2078310,2111763,1986581,2044139,2041805,2024187,2001011,2036110,1935379,1865298,1927214,1925898,1835822,1806609,1780712,1847883,1883452,1801463,1793418,1846204,1868930,1865596,1875066,1827403,1756612,1736656,1738634,1737487,1784828,1718398,1630771,1554273,1493804,1416784,1310738,1200210,1103835,952694,837706,704639,581901,459479,380164,297037,744070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21688,28087,29925,67211,155577,240451,334720,462841,650465,920037,1189192,1319287,1544059,1754690,1932777,2071773,2257534,2323661,2434010,2486392,2521343,2625366,2632290,2658660,2713172,2717202,2689232,2822899,2761335,2763287,2819107,2842897,2905300,2870724,2889523,2882592,2885017,2830089,2821190,2869524,2804735,2753322,2857274,2773953,2745054,2726417,2708721,2628350,2679894,2699108,2585544,2528330,2558193,2525877,2485020,2355244,2316782,2356777,2346929,2283981,2268808,2227504,2150773,2074996,2063352,1967480,1906455,1827524,1744791,1660331,1522808,1344205,1179714,1034932,889202,751750,629528,516178,401538,298437,216128,163006,97518,64908,103649
